,0
1367,233753.06080339948
1368,117326.1917753722
1369,164332.52516407304
1370,250784.1454453158
1371,429679.9284403722
1372,253265.84900855497
1373,256727.59765916612
1374,93437.64647298674
1375,127389.06457244702
1376,95377.24613270802
1377,160128.75313427643
1378,59448.375684035935
1379,242616.46336361603
1380,160029.02763328722
1381,126488.90319913029
1382,105618.2190059975
1383,111162.65756332628
1384,228594.26236428317
1385,155309.52493100913
1386,373285.8619122722
1387,127705.20391768176
1388,239435.41215062552
1389,130668.74546737586
1390,123938.05784626413
1391,142833.62136586083
1392,239603.49039005273
1393,295764.2560705297
1394,148226.04248425737
1395,137258.04213083856
1396,149006.2461419038
1397,138369.8337251549
1398,117115.02247638941
1399,188236.84213992563
1400,196059.3370994033
1401,281148.68245816324
1402,103870.815256632
1403,291642.21523132804
1404,134385.22219289595
1405,113027.33046211192
1406,126577.5317208022
1407,218389.98111591797
1408,226241.88485379278
1409,137744.84080804468
1410,89042.56890136132
1411,258650.42014629024
1412,205919.39001595863
1413,198544.54598144357
1414,119873.54063226176
1415,360574.27445731417
1416,135226.2133976433
1417,239288.80549235523
1418,174763.25842617286
1419,122717.0208980208
1420,137874.95015897017
1421,257521.6313014369
1422,140703.41556134526
1423,144435.94927085034
1424,260670.49850331486
1425,133557.09783390767
1426,109256.59274087436
1427,182399.59307255354
1428,187344.12983180245
1429,129774.19618398977
1430,84215.58737555797
1431,188815.9979961302
1432,148541.31969840341
1433,179276.9659973159
1434,118989.59722429607
1435,386596.08564448956
1436,132719.523429503
1437,196079.94372106149
1438,181106.55177136234
1439,143613.98549944762
1440,309013.65737024543
1441,108739.63905712191
1442,185414.67720199845
1443,115655.56203597423
1444,153334.73991695416
1445,248307.09446598307
1446,103098.69010527553
1447,88539.48737736847
1448,137520.5958689549
1449,260862.9149220392
1450,147133.5328182374
1451,102253.85823062249
1452,186177.4923443795
1453,176123.06312560156
1454,208508.87941164547
1455,245006.6692198173
1456,121269.65325153561
1457,143787.36286134354
1458,122218.25036672733
1459,162187.67478005524
1460,175253.98909404757
1461,180528.96782207838
1462,191686.01841094973
1463,184825.86610775717
1464,172390.827490372
1465,176004.2745355248
1466,180019.42612794598
1467,125194.38469518996
1468,219586.20930956933
1469,94502.70778595521
1470,92785.60280458406
1471,153888.71608848963
1472,101508.63365024747
1473,370867.62938653264
1474,240712.61688008608
1475,288865.84770907456
1476,286479.4466702498
1477,412089.8999323094
1478,290942.03522142937
1479,207251.72345646343
1480,183744.39581902567
1481,165532.78200893704
1482,160490.58861714846
1483,193172.42221118868
1484,334868.801979623
1485,214189.44574341268
1486,203164.20320110067
1487,204438.7528530985
1488,188585.00120570624
1489,108165.09559983763
1490,164681.78418453777
1491,286262.2550843841
1492,275285.95275227574
1493,244845.35271225515
1494,188014.59517196042
1495,158241.0093080527
1496,155665.2549158168
1497,162250.40471123438
1498,180790.1771057098
1499,146205.47290895123
1500,256717.32650581372
1501,227067.02682803257
1502,209285.64394411532
1503,178469.72340506176
1504,269918.41930491134
1505,208424.2125250436
1506,160382.01992727575
1507,157668.66622505066
1508,163410.92184592446
1509,169130.58698012625
1510,163169.61379813246
1511,157321.92364884776
1512,223384.4410522146
1513,155537.3454546412
1514,162013.8377369953
1515,131574.61838443988
1516,232073.18073696023
1517,139060.0150217593
1518,151102.9433081818
1519,159691.5891594976
1520,102094.8719464643
1521,105495.24391121739
1522,128704.85059142653
1523,124839.41379151793
1524,105177.85209225296
1525,117151.0367950888
1526,146329.2230379549
1527,162439.6929652935
1528,129534.0540302031
1529,94005.955501363
1530,144936.2049611516
1531,111888.08729317928
1532,151420.7442990377
1533,103159.98760248769
1534,78949.58525917257
1535,126067.47559423794
1536,183721.29648189747
1537,125069.98126814603
1538,139597.26224663283
1539,131977.17508623307
1540,173477.2262122835
1541,81603.41402086616
1542,106190.06817560236
1543,115632.08611280199
1544,143686.0058608125
1545,129474.77903826101
1546,99550.53974099793
1547,147730.17216655245
1548,108656.5934909217
1549,148893.14767784707
1550,140391.57608917978
1551,118141.23923309743
1552,172057.36404895523
1553,92899.8661493811
1554,119275.00149613028
1555,98431.34127281402
1556,137680.24684440208
1557,141496.36236540772
1558,168931.34023504306
1559,121496.78870280816
1560,123882.47583369422
1561,174628.52519151146
1562,163111.12495670994
1563,250876.82216219415
1564,82031.23674011233
1565,217653.17997122265
1566,158270.68597684707
1567,123043.38311071486
1568,142966.65271954433
1569,150605.89092816567
1570,245832.9761008079
1571,103002.02926395345
1572,208878.2683585578
1573,243088.6136844359
1574,207044.5928910169
1575,148159.12580989237
1576,143148.1604841445
1577,187479.86118554894
1578,123957.73998829318
1579,130010.75839790334
1580,317942.4347544859
1581,238148.3280662955
1582,141414.8693855277
1583,83623.02895516448
1584,108190.81318913879
1585,139900.41984619186
1586,106506.93040901847
1587,131051.81620952862
1588,93058.19778810749
1589,119103.24664218232
1590,103106.0471870264
1591,137314.45788887632
1592,145801.80399553967
1593,213632.55701014915
1594,163251.14350954856
1595,178923.26188341196
1596,149499.0672469952
1597,174214.10227848572
1598,79484.19226751335
1599,115318.67135853446
1600,77152.73769526173
1601,291642.21523132804
1602,250511.2960421412
1603,166230.8908762089
1604,181664.37156943552
1605,214416.13742830214
1606,200339.566812521
1607,166632.21294061828
1608,149012.90235541624
1609,168112.38538087122
1610,179686.37913600844
1611,120426.9900999385
1612,84157.98752441791
1613,82529.14525872126
1614,87861.84086131329
1615,127460.04995480631
1616,127189.41857617891
1617,189758.1794119267
1618,156072.87230451725
1619,146190.84050074764
1620,267003.00531032006
1621,231101.67771248415
1622,120265.46751030697
1623,162783.6734066716
1624,184765.43639684346
1625,274044.17391085275
1626,173948.87211072826
1627,329860.45809383097
1628,210584.48653603546
1629,243844.62180780913
1630,159190.50489237983
1631,176917.30829660984
1632,190201.44928380704
1633,168393.94777300957
1634,198032.62009085494
1635,195573.71380573642
1636,164627.65969072943
1637,234260.3287965709
1638,166234.9414513141
1639,222210.08989811945
1640,234918.5279353233
1641,214111.86081802263
1642,182526.28207815727
1643,155674.2767846468
1644,160256.09674598582
1645,134175.33790044038
1646,143771.8163291776
1647,113545.01267537667
1648,114519.73972889384
1649,96290.64380191219
1650,95463.9248586096
1651,155217.37517524915
1652,129705.16407943272
1653,148309.1966594569
1654,155217.37517524915
1655,160168.11668606047
1656,118826.06063714552
1657,151429.40896558002
1658,441078.9506772028
1659,357499.72240506153
1660,341333.5193639853
1661,534115.3373927909
1662,293600.32879490266
1663,331246.7076165317
1664,361884.86407250713
1665,328239.71836525167
1666,275298.3000153522
1667,346855.1064675343
1668,279878.7500925896
1669,509437.9434088442
1670,285365.7656301646
1671,259869.79993196862
1672,195529.69270314084
1673,203228.19708842985
1674,212770.80142277686
1675,530019.0413561601
1676,363128.9198914452
1677,293012.6365410571
1678,225184.01160338742
1679,313224.1476441121
1680,186886.02062869107
1681,174085.80355667227
1682,173840.93851705
1683,169392.06093599662
1684,160204.21045757522
1685,179132.2924877856
1686,182579.2614979582
1687,187154.12256426478
1688,170345.8521182292
1689,264959.96716887754
1690,158212.80986542354
1691,186910.83776465378
1692,166142.90273047157
1693,339408.8387649836
1694,165217.47375204109
1695,318333.1763095686
1696,302386.2919999417
1697,242431.53021584064
1698,262297.1036125457
1699,255874.17440527183
1700,247664.35242114414
1701,297733.16519118607
1702,215766.50521040044
1703,515095.8917156132
1704,207418.4770859915
1705,220337.78981953228
1706,244631.52099989055
1707,196995.72006233866
1708,256614.60952017587
1709,258543.74546662625
1710,273224.9493930949
1711,210066.07836890602
1712,196776.84259312053
1713,175835.43358108026
1714,174052.83320640746
1715,142731.7388594279
1716,208334.81483075416
1717,255881.90550788495
1718,160188.69241838658
1719,123609.04682624358
1720,157082.8018458187
1721,210072.8627219561
1722,241063.56003348957
1723,195631.07663034214
1724,180889.65639725374
1725,186695.6400788199
1726,160005.07979823122
1727,151700.65744674223
1728,117518.53293295197
1729,135671.92610936743
1730,127403.0023636384
1731,128464.31557545082
1732,135594.6127584959
1733,115049.24781521068
1734,311051.8548769742
1735,193344.0502345228
1736,430025.161155006
1737,208433.25631254405
1738,210143.25262275068
1739,179259.9953727612
1740,174919.36811772746
1741,238417.18092797688
1742,198550.06391173517
1743,232489.69080280667
1744,195123.61177259876
1745,225891.96614042373
1746,150832.47349346682
1747,142774.68868702918
1748,220362.4107703689
1749,121841.23060830418
1750,149743.7588510904
1751,194086.00896106014
1752,160685.8846343054
1753,111706.09715981335
1754,112015.19633936418
1755,141764.02683658033
1756,150545.4419322207
1757,159881.75714932373
1758,136994.69878121998
1759,172230.76389554612
1760,163325.86783743132
1761,113996.57092908208
1762,185062.21372984842
1763,158379.78555430443
1764,190410.67859926476
1765,144090.9669959492
1766,153028.21528544824
1767,139806.67274602366
1768,142470.50826327066
1769,137440.65639502942
1770,142753.99441983883
1771,146396.27844084325
1772,126357.06920118803
1773,110724.52209368817
1774,112787.06825440028
1775,133636.53355994434
1776,110210.72599463473
1777,163330.85950664183
1778,119055.97751212266
1779,95918.87889438104
1780,123525.66526159187
1781,108579.17401611683
1782,105781.03556357532
1783,183195.11569561204
1784,153970.52053525692
1785,78649.27944242212
1786,93626.20796885014
1787,94183.56842743246
1788,167129.88086418662
1789,158615.02142222764
1790,127509.5668864303
1791,142521.1767483947
1792,136240.3487756986
1793,107773.89131294315
1794,116070.82549884959
1795,124861.72193000825
1796,105807.84769286869
1797,134075.57208815296
1798,131701.2248991252
1799,136666.05947998294
1800,149334.79982974683
1801,144154.6950740969
1802,131106.33990990775
1803,119513.21623198755
1804,122053.80966851981
1805,119824.38393695634
1806,127419.81007465969
1807,154118.81153304424
1808,108336.83718794737
1809,102082.4413776051
1810,117568.30859148603
1811,98955.70933889328
1812,74025.63837207685
1813,76926.03719226686
1814,125556.50338670153
1815,133751.8706001737
1816,109471.476106531
1817,62831.78697899512
1818,120191.67482735425
1819,128313.4785565682
1820,51065.61292947147
1821,129054.9155178459
1822,137785.86067807992
1823,98998.77860643098
1824,103116.46139416922
1825,139906.35822989466
1826,107310.35324000094
1827,146505.75927265623
1828,136378.6598902928
1829,114764.49678488311
1830,145875.304021864
1831,119561.18229792772
1832,128237.67841140454
1833,133719.18061403197
1834,101656.2819590896
1835,119248.12328514885
1836,91751.44961448817
1837,157997.80601687735
1838,155647.34004647622
1839,95509.13251481956
1840,125628.59043237161
1841,125454.32540976163
1842,131204.62785883734
1843,153186.85508776057
1844,177577.21186104484
1845,74635.57564011861
1846,115401.93926897991
1847,125698.17812069712
1848,163881.98281515372
1849,118277.4340942505
1850,131724.40825604435
1851,153358.75016500533
1852,136290.5479011593
1853,211007.94973355654
1854,251821.92584722664
1855,139604.99902938964
1856,116607.4133489722
1857,145095.13226288074
1858,115485.36338304362
1859,362819.46159679594
1860,358957.2509301676
1861,358957.2509301676
1862,317748.752529834
1863,328958.24752306787
1864,232582.53478084973
1865,297446.99072671885
1866,201236.21139210858
1867,215840.90434180078
1868,256657.1556130447
1869,167660.31229875173
1870,222888.82481649547
1871,148576.67835232877
1872,196133.23690685525
1873,201207.51912938862
1874,213184.97304049853
1875,210227.69541275356
1876,125276.82995217326
1877,141159.71168060368
1878,245202.0260398159
1879,244611.90176438564
1880,195452.08904055625
1881,219625.7984155188
1882,250288.0536316813
1883,309432.08884721907
1884,195359.95401269777
1885,283112.3849924383
1886,161183.4353673722
1887,140940.15171428057
1888,145191.1941058831
1889,108401.19432060143
1890,136540.85508158497
1891,125813.416322291
1892,138203.50419344718
1893,116243.2427436614
1894,108119.77931349813
1895,98436.59342882584
1896,120132.58440250976
1897,100593.59738412224
1898,156405.3321285913
1899,149806.8866395079
1900,151861.7394877632
1901,132634.2163393331
1902,163062.15266602504
1903,146038.38252891577
1904,242099.69971957928
1905,95585.78206107442
1906,131880.85253419032
1907,107193.22608184993
1908,195173.05573442715
1909,236343.28118342374
1910,138276.41603899622
1911,51381.75511082508
1912,325914.5905463223
1913,75363.63477816556
1914,256740.58047066364
1915,136888.61826161647
1916,153440.00541197212
1917,208031.48705732753
1918,409611.6855352071
1919,297748.50637135515
1920,201517.88154964798
1921,213668.10173297516
1922,228855.19022365956
1923,366732.2478300677
1924,134988.99835177851
1925,153068.2303841869
1926,122880.37888355606
1927,142986.99133456114
1928,145350.457922925
1929,149072.554066906
1930,161113.80295723458
1931,183059.15078528886
1932,174136.10465608994
1933,187539.52855244817
1934,182981.16615847807
1935,183606.02489076793
1936,244940.08681559298
1937,190315.67970584513
1938,175219.26360768237
1939,186324.81054060347
1940,184578.76764263358
1941,341048.11533357063
1942,381936.0921721528
1943,160145.19215122567
1944,292164.1351999093
1945,178281.12314065246
1946,272117.9060648249
1947,168542.73535366048
1948,239848.35501800716
1949,207975.48172365146
1950,164262.03027464508
1951,189514.0927976759
1952,126463.3437181282
1953,312661.13622989476
1954,165314.01032145153
1955,303469.48908252356
1956,132663.36187455125
1957,115487.264825353
1958,114223.0136342625
1959,94185.19861861509
1960,97408.16452272767
1961,118636.42102847961
1962,136552.00591917252
1963,122536.31691927662
1964,277259.78420278325
1965,470141.29324091563
1966,376950.4718570569
1967,425933.83294743806
1968,382549.10162760253
1969,346913.31873894756
1970,262936.72913266515
1971,321651.7237249829
1972,524538.1684516976
1973,252033.1474672458
1974,348647.18471758754
1975,379337.5244202822
1976,329183.9670930446
1977,185945.77488807758
1978,355424.85702531383
1979,232678.13965430678
1980,220523.221365688
1981,173820.1117529567
1982,229039.27641703354
1983,219216.71419133022
1984,175662.52135093135
1985,175007.8645491622
1986,189763.59846625634
1987,226554.67080855242
1988,220520.09175003195
1989,206709.02469418303
1990,162540.21709642294
1991,233633.69506741225
1992,183133.28814817854
1993,252138.42744233887
1994,280349.48201506445
1995,325129.3147435062
1996,254817.69342404575
1997,304214.40788143344
1998,267191.3306639386
1999,264984.48278000223
2000,270061.1173476712
2001,265715.30705514504
2002,218526.2713584862
2003,209347.6156842295
2004,236980.45582125438
2005,213516.8208980217
2006,202849.55250606034
2007,186205.67367603254
2008,160456.06452831003
2009,160988.93452477196
2010,186157.97806523167
2011,184943.22514282656
2012,196139.62754771058
2013,201209.88527142044
2014,189659.93559492065
2015,121792.20079875622
2016,134276.2042745349
2017,114736.94618743099
2018,118737.2909009289
2019,165221.0231322206
2020,155735.7016731126
2021,229758.07210912972
2022,297605.7787920428
2023,192667.2810384715
2024,160756.89502253736
2025,166250.6814862929
2026,174789.35855978943
2027,256888.68686941758
2028,206379.61204042807
2029,214134.40390753126
2030,245052.39303937048
2031,157719.863143768
2032,203944.53589844366
2033,185282.02678210102
2034,181775.7258979208
2035,244422.74826927538
2036,182568.54775620688
2037,296492.5330938477
2038,244755.5202252102
2039,202060.14873716273
2040,158863.8218957002
2041,154581.0876891896
2042,203729.6622831749
2043,134377.26069964987
2044,150054.3544670809
2045,124566.22748235818
2046,130816.699873878
2047,173493.60798433708
2048,109116.3166287014
2049,142600.46114815059
2050,141554.7739513497
2051,83213.74284537243
2052,162369.14258984412
2053,131320.37698414567
2054,123008.3422532678
2055,217203.11751025316
2056,135308.26335112855
2057,154765.9141496631
2058,176142.3034980891
2059,141109.17762265
2060,105865.61962606246
2061,141449.5209068124
2062,119536.1620798707
2063,163880.61252311236
2064,141530.55297867343
2065,170612.28137042624
2066,86826.77524284435
2067,108335.43361748183
2068,101690.50764231494
2069,129640.2162451922
2070,124526.86424718375
2071,155239.5908607158
2072,157004.35999468245
2073,120788.52662680857
2074,150843.27977160955
2075,129056.12319242995
2076,119150.25343005976
2077,109949.15482431829
2078,120125.36019047874
2079,139561.06501491912
2080,145823.94594502333
2081,103919.85058062259
2082,135197.39919321632
2083,135428.72016633014
2084,116456.7551802299
2085,108566.44642020491
2086,93349.22774786185
2087,118833.39308451509
2088,141883.19596928975
2089,140084.8969074849
2090,141957.28622861
2091,93217.22731772982
2092,139983.1992474584
2093,87412.70417580157
2094,89437.04272789511
2095,144220.006305273
2096,85749.36511541173
2097,123138.99304919403
2098,124682.02541010603
2099,131634.14976004302
2100,105503.09359819654
2101,124540.06472559021
2102,135799.90664963413
2103,86954.15027715193
2104,163556.53782156133
2105,112381.78625938244
2106,108864.8834881003
2107,111337.13632759298
2108,132640.3289722796
2109,143968.9246585572
2110,114708.48718606865
2111,98567.4501529692
2112,150547.11092484798
2113,100966.240589494
2114,137304.14509094003
2115,118102.17842869826
2116,102433.606679624
2117,96977.29851496378
2118,97998.44041307387
2119,99960.71595905551
2120,84391.07381618104
2121,156539.0679840463
2122,135915.86181857088
2123,140954.2102174333
2124,139617.08349423882
2125,136052.50171353662
2126,98026.33258574293
2127,146506.7581685098
2128,147860.3381379948
2129,97187.89325016447
2130,107239.31803192482
2131,110813.55439084521
2132,95790.82645258456
2133,80596.36878549328
2134,119422.51154747483
2135,130082.11177237974
2136,149819.87192243963
2137,130115.68252736566
2138,124001.30961051765
2139,139330.38292735082
2140,146298.22727361083
2141,104281.62020135275
2142,138741.5888660918
2143,147900.25268717814
2144,144552.00775528746
2145,131953.27151227923
2146,137177.4433732508
2147,188632.44631126898
2148,89742.37595777673
2149,188080.2258742501
2150,157387.11434912082
2151,94758.19430581096
2152,113556.35185068281
2153,240085.83137240645
2154,262490.3441011202
2155,231875.50369080313
2156,214671.4967375096
2157,168846.24255559378
2158,247183.90079082738
2159,481949.3887833413
2160,345455.8839071359
2161,254665.2854270528
2162,171629.676975155
2163,147450.6280268214
2164,209446.47541798785
2165,206924.9777143999
2166,196937.84115487215
2167,223956.2698538074
2168,136230.02465594595
2169,131289.61382492314
2170,159092.6227581396
2171,226628.2439632428
2172,295220.09112989693
2173,319246.4441864272
2174,252900.5561659884
2175,216483.68834576887
2176,143016.037838272
2177,273324.54005048977
2178,191754.64340792625
2179,236254.35898060433
2180,185741.5445452636
2181,133225.78013524524
2182,117308.85863647035
2183,140366.7154869899
2184,143281.01495407306
2185,159892.9185013205
2186,225367.1902249257
2187,86049.22834306359
2188,97592.19873083691
2189,90199.99951598531
2190,88866.74877884067
2191,101338.2345438901
2192,112545.0223421739
2193,106626.27440517205
2194,111979.71522132911
2195,136572.39813776105
2196,143929.04232613993
2197,113056.49075337901
2198,117184.12026872332
2199,165074.17324382963
2200,167985.53271899288
2201,203796.47667445056
2202,121582.800983682
2203,125567.45591875144
2204,206845.5539009796
2205,213494.49801490232
2206,231877.10784959167
2207,109237.37280466464
2208,107399.31601953378
2209,107977.55979404671
2210,95008.79406636936
2211,162841.50110483522
2212,94590.22643563857
2213,149219.72626055832
2214,93270.4278401263
2215,63315.556454563455
2216,53293.0778941348
2217,61335.56594946855
2218,325914.5905463223
2219,285353.99492798635
2220,322780.5652943842
2221,230136.83947497685
2222,139746.29986489704
2223,241284.5674841016
2224,223337.18478910663
2225,276843.0233691969
2226,228202.87874830895
2227,168825.08012111843
2228,219432.5772591699
2229,192648.03648603067
2230,189612.5654466474
2231,212121.71603366575
2232,231538.34221831503
2233,272786.7128912928
2234,369131.8307186093
2235,199906.9864889921
2236,107609.15343209739
2237,167948.56758438892
2238,154602.82286422874
2239,133638.41740320786
2240,143564.1048254755
2241,94093.40722893407
2242,88960.52335841874
2243,144077.0993722469
2244,90847.21868874281
2245,113775.48805536868
2246,127768.72475493835
2247,131054.82202120332
2248,146355.96715784518
2249,170446.94823123107
2250,155650.87481160913
2251,167621.3039390985
2252,185811.04180152857
2253,176410.88610177574
2254,213484.1883907168
2255,169479.67124429028
2256,176951.30944601455
2257,138086.32577297487
2258,200715.16937446862
2259,217424.86401688345
2260,332311.7176609759
2261,386593.97526794474
2262,156470.4662748376
2263,257420.6577106722
2264,319387.66214441846
2265,343384.39007507934
2266,145788.4798664354
2267,167302.44779780495
2268,190668.26225473062
2269,190230.7653184471
2270,170497.48978077722
2271,166650.73709711098
2272,160616.1943439609
2273,172170.58613431815
2274,186596.0771020623
2275,135445.1682448181
2276,118736.92330076924
2277,111307.00468094577
2278,208823.86726295837
2279,234703.11640681946
2280,95867.75253750425
2281,113531.2218103925
2282,128056.52931573696
2283,128547.05512765881
2284,351852.316488045
2285,285690.4435604906
2286,348854.32981404726
2287,452952.22281982953
2288,318685.4970335373
2289,412771.19246829837
2290,554793.6587707485
2291,407798.30280319834
2292,516214.6969799874
2293,278105.2949644395
2294,305767.7775501537
2295,298052.3871915403
2296,372712.9836677637
2297,336495.28443067416
2298,265422.80899877835
2299,245678.7258450016
2300,234776.92937657196
2301,256465.6606071242
2302,198943.53325218125
2303,206231.87971091206
2304,201490.55483357905
2305,209245.93885096317
2306,251780.86177032016
2307,224031.7617184734
2308,205774.7548372787
2309,184512.51150592178
2310,174353.94564118216
2311,183695.87942207276
2312,176110.514864383
2313,249470.84084903297
2314,176625.91029681015
2315,177664.4464491188
2316,174860.5782221389
2317,181671.45336641703
2318,228578.61511939927
2319,171557.8969169005
2320,160911.55107373744
2321,159132.29948679192
2322,202881.1415757516
2323,156993.89173775906
2324,228840.7256140535
2325,228836.32872272428
2326,182454.75023412233
2327,181586.51034617078
2328,343513.5220699208
2329,394515.8123025464
2330,313139.51858043554
2331,296117.95987262414
2332,269822.62518926937
2333,320066.7806242222
2334,186097.66109827982
2335,257764.0418457742
2336,215942.3097459409
2337,408632.4252955973
2338,216147.4119549481
2339,219846.1509858387
2340,205392.21511206694
2341,245453.77614052908
2342,257600.55072566908
2343,193165.43793978143
2344,188507.1559233685
2345,228785.63175244382
2346,195989.98363507233
2347,277440.74752557743
2348,234448.4350997541
2349,233849.2871576154
2350,302562.1109610987
2351,126099.49216813661
2352,140147.8803671275
2353,156686.7220010261
2354,195371.280759577
2355,204339.19366736923
2356,113606.47807997924
2357,123205.60631325902
2358,131071.12348827106
2359,271341.05384452414
2360,132732.7692328882
2361,135944.5365699096
2362,211974.60366433515
2363,168807.1787930223
2364,219565.15468017114
2365,205710.18456147434
2366,208246.6801381506
2367,175665.09658383625
2368,172271.58486673917
2369,189147.50493068885
2370,259664.60957310032
2371,277783.5046058058
2372,233216.77698645336
2373,258203.251909781
2374,307721.13553698536
2375,139077.3753535781
2376,177989.22512518373
2377,134311.52898827373
2378,153208.8176879214
2379,176178.45822850472
2380,221285.9063731965
2381,247121.84089668162
2382,146478.1495207328
2383,135995.78818816686
2384,137659.72064132796
2385,103071.82591747868
2386,116574.61288094937
2387,130328.76609466634
2388,127352.55743460683
2389,115464.86617053319
2390,152094.3847678042
2391,142495.1287518085
2392,194667.9762154282
2393,148293.88739849973
2394,181396.69884154334
2395,120332.22537418388
2396,80995.91578883112
2397,72319.62818578267
2398,111581.36509254486
2399,135535.96287424644
2400,129290.22221534154
2401,136500.9203981852
2402,167416.40313020258
2403,133167.37204517363
2404,126797.09932625326
2405,123774.21620376961
2406,133077.92315071393
2407,158029.7672967023
2408,115903.05122041288
2409,144564.83366898124
2410,146891.80329398587
2411,122727.47910540657
2412,133083.00802756805
2413,113267.21586794555
2414,116293.96389953069
2415,129280.25771986505
2416,143197.8925724688
2417,122153.46903517132
2418,151569.8727507223
2419,107050.34540514648
2420,130247.51864427012
2421,149668.11051347494
2422,218044.40981682803
2423,121640.46357701007
2424,144605.78397688927
2425,152516.45535522912
2426,118531.2310455885
2427,133094.28365653596
2428,101838.7190608896
2429,137296.53070435592
2430,139971.87887779274
2431,145729.69378762893
2432,153194.042792339
2433,102555.77037303988
2434,109744.49916638373
2435,118386.39907019463
2436,107776.12000612522
2437,108370.0676679082
2438,104556.13795388934
2439,104122.85681227937
2440,103059.15378712643
2441,124065.72074968887
2442,83847.07915698604
2443,141393.65501074088
2444,148423.8803007569
2445,143325.6100553243
2446,104725.5478796613
2447,144712.96940227092
2448,131815.467904131
2449,148224.83849663057
2450,92325.23910620312
2451,120680.6289231157
2452,109269.84826050435
2453,128228.65270769238
2454,112101.05404063592
2455,103438.90862422645
2456,112862.95322620515
2457,136335.21336897905
2458,115307.59354761567
2459,127418.66171122181
2460,110833.04813932584
2461,148705.88554043794
2462,132838.6592040048
2463,111657.89179537634
2464,122314.09445229861
2465,83210.26087878381
2466,86209.1562531816
2467,182391.3133495607
2468,162509.8340196973
2469,171026.27531775768
2470,116539.09515363102
2471,127153.98500407666
2472,222783.16319034365
2473,105127.1276338123
2474,125696.9365962035
2475,163434.73634973462
2476,112233.39451445908
2477,128614.21972688675
2478,131487.21976593853
2479,135346.1153781793
2480,121843.92398482157
2481,120529.4732524515
2482,125765.37407475222
2483,157625.34623940237
2484,198899.43919905595
2485,126695.55019844705
2486,130123.88212602679
2487,148917.21568112622
2488,112904.4048366424
2489,182177.2256061473
2490,136738.90071670496
2491,159753.53223968914
2492,111738.44194797723
2493,225694.71216220266
2494,149301.69925725355
2495,121740.90473589353
2496,87238.69203600993
2497,129717.18571037133
2498,128804.84681851878
2499,138209.9172876606
2500,89334.2809787525
2501,170959.15822912735
2502,221458.62063445407
2503,251696.1525041913
2504,308420.134790372
2505,250860.02740871572
2506,233012.89447951125
2507,207804.93285587238
2508,188458.20413139887
2509,212789.1730962285
2510,217502.10278857444
2511,256085.01749477428
2512,139971.12627468057
2513,168018.61022926934
2514,142906.34481794067
2515,154554.3054648187
2516,223219.7646036816
2517,209032.6448425322
2518,194045.04540135828
2519,210208.29163665362
2520,129811.81841637801
2521,137396.65544091348
2522,147288.54437567462
2523,135467.1394897853
2524,117176.95087554607
2525,128740.49622304288
2526,126426.95922672929
2527,107140.3988692553
2528,257124.97518438875
2529,223577.42464185122
2530,191167.9151134143
2531,222965.44551881394
2532,283985.0550236686
2533,212169.2229912917
2534,187342.09487602502
2535,180159.74881838195
2536,197180.3638703889
2537,184718.28018117303
2538,178107.83898052166
2539,176622.6128073144
2540,124580.38743013308
2541,119127.9536277848
2542,122657.4895731668
2543,140808.0736724935
2544,128051.59893542004
2545,144271.5421743387
2546,167659.17392432402
2547,644408.3517676104
2548,142571.53273315253
2549,116227.83430683655
2550,95287.84975798319
2551,117194.04338094196
2552,107573.86565184993
2553,102773.58938047898
2554,112532.53096876119
2555,146624.18175737574
2556,132840.8780694793
2557,115756.0092372032
2558,104667.54754013964
2559,130228.72569607217
2560,156186.07886970963
2561,164379.17639127778
2562,100870.18252221066
2563,161490.83500284675
2564,136514.4102419387
2565,163897.59973867284
2566,181352.53570037693
2567,107385.31728988903
2568,219421.18612760503
2569,143937.43317227022
2570,183652.22746523592
2571,240635.4856976162
2572,115412.00295019225
2573,133600.2211612951
2574,147023.52028155152
2575,89064.88741159321
2576,79540.95384795353
2577,131545.9768840877
2578,126804.39186253355
2579,93985.83251881998
2580,301893.3397060656
2581,151155.73792627212
2582,197099.37286084713
2583,199716.75223180722
2584,205273.74680244885
2585,129926.77567135473
2586,142783.62949833408
2587,233950.4628710407
2588,224110.44421551467
2589,205889.06830954715
2590,241437.97571353402
2591,163510.44259957335
2592,185248.1233381222
2593,330680.6366455392
2594,203546.26938127002
2595,270579.47910218517
2596,301148.06435482955
2597,201930.20708289425
2598,139454.0206538241
2599,87219.65599269874
2600,88491.16032818012
2601,84400.5335459833
2602,83115.26030840722
2603,140468.33474706672
2604,171718.16940556446
2605,180264.81385951524
2606,160734.06361120322
2607,101933.80976823445
2608,155874.70268795334
2609,154751.59372632403
2610,129216.82448807302
2611,126366.17046058182
2612,138316.71222645807
2613,131699.38977077423
2614,208520.52576396833
2615,159686.63187998754
2616,193778.66314827523
2617,182092.91333919592
2618,184493.44235980554
2619,196238.47751419284
2620,244403.14541275022
2621,302698.8088228233
2622,290737.7325165192
2623,167720.6257476022
2624,174655.2235980514
2625,395729.1567081725
2626,473355.33270768524
2627,343011.57017679344
2628,456381.0650694169
2629,422211.04825070954
2630,282080.80998851056
2631,390739.5282437401
2632,148977.70054089848
2633,181745.55686803153
2634,166698.04350155336
2635,242415.65140331513
2636,184020.39923995556
2637,154118.2500051425
2638,108322.5463067497
2639,220009.71366900322
2640,98230.99119662998
2641,129798.81534887514
